,country,lat,long,date,value_confirmed,iso_code,region_code,subregion_code,int_region-code,value_deaths,value_recovered
50747,Lithuania,55.1694,23.8813,2020-09-03,2978,LTU,150.0,154.0,,86,1901
50748,United Kingdom,32.3078,-64.7505,2020-09-03,174,BMU,19.0,21.0,,9,157
50749,Belize,17.1899,-88.4976,2020-09-03,1101,BLZ,19.0,419.0,13.0,13,240
50750,Ethiopia,9.145,40.4897,2020-09-03,55213,ETH,2.0,202.0,14.0,856,20283
50751,China,44.0935,113.9448,2020-09-03,261,CHN,142.0,30.0,,1,259
50752,France,-12.8275,45.166244,2020-09-03,3374,MYT,2.0,202.0,14.0,40,2964
50753,Brazil,-14.235,-51.9253,2020-09-03,4041638,BRA,19.0,419.0,5.0,124614,3429435
50754,Mali,17.570692,-3.996166000000001,2020-09-03,2807,MLI,2.0,202.0,11.0,126,2203
50755,Poland,51.9194,19.1451,2020-09-03,69129,POL,150.0,151.0,,2092,48593
50756,Togo,8.6195,0.8248,2020-09-03,1443,TGO,2.0,202.0,11.0,31,1071
50757,Netherlands,12.1696,-68.99,2020-09-03,78,CUW,19.0,419.0,29.0,1,39
50758,China,31.6927,88.0924,2020-09-03,1,CHN,142.0,30.0,,0,1
50759,India,20.593684,78.96288,2020-09-03,3936747,IND,142.0,34.0,,68472,3037151
50760,China,23.8298,108.7881,2020-09-03,257,CHN,142.0,30.0,,2,253
50761,Ireland,53.1424,-7.6921,2020-09-03,29206,IRL,150.0,154.0,,1777,23364
50762,Morocco,31.7917,-7.0926,2020-09-03,66855,MAR,2.0,15.0,,1253,51223
50763,Switzerland,46.8182,8.2275,2020-09-03,43127,CHE,150.0,155.0,,2013,36500
50764,Tajikistan,38.861,71.2761,2020-09-03,8690,TJK,142.0,143.0,,69,7482
50765,Gambia,13.4432,-15.3101,2020-09-03,3101,GMB,2.0,202.0,11.0,99,1075
50766,Gabon,-0.8037,11.6094,2020-09-03,8538,GAB,2.0,202.0,17.0,53,7335
50767,Guatemala,15.7835,-90.2308,2020-09-03,76358,GTM,19.0,419.0,13.0,2804,64399
50768,Antigua and Barbuda,17.0608,-61.7964,2020-09-03,95,ATG,19.0,419.0,29.0,3,91
50769,Romania,45.9432,24.9668,2020-09-03,91256,ROU,150.0,151.0,,3765,39275
50770,Uzbekistan,41.377491,64.585262,2020-09-03,42688,UZB,142.0,143.0,,331,40081
50771,China,41.1129,85.2401,2020-09-03,902,CHN,142.0,30.0,,3,883
50772,Dominican Republic,18.7357,-70.1627,2020-09-03,96629,DOM,19.0,419.0,29.0,1801,70871
50773,China,35.7452,95.9956,2020-09-03,18,CHN,142.0,30.0,,0,18
50774,Netherlands,12.1784,-68.2385,2020-09-03,18,BES,19.0,419.0,29.0,0,7
50775,Iraq,33.223191,43.679291,2020-09-03,247039,IRQ,142.0,145.0,,7275,187757
50776,Guinea,9.9456,-9.6966,2020-09-03,9579,GIN,2.0,202.0,11.0,61,8726
50777,Nigeria,9.082,8.6753,2020-09-03,54588,NGA,2.0,202.0,11.0,1048,42627
50778,El Salvador,13.7942,-88.8965,2020-09-03,26000,SLV,19.0,419.0,13.0,739,15119
50779,MS Zaandam,0.0,0.0,2020-09-03,9,,,,,2,0
50780,Albania,41.1533,20.1683,2020-09-03,9844,ALB,150.0,39.0,,301,5732
50781,Serbia,44.0165,21.0059,2020-09-03,31676,SRB,150.0,39.0,,718,0
50782,Armenia,40.0691,45.0382,2020-09-03,44271,ARM,142.0,145.0,,887,38855
50783,Ecuador,-1.8312,-78.1834,2020-09-03,116360,ECU,19.0,419.0,5.0,6648,102051
50784,China,19.1959,109.7453,2020-09-03,171,CHN,142.0,30.0,,6,165
50785,Cote d'Ivoire,7.54,-5.5471,2020-09-03,18208,CIV,2.0,202.0,11.0,119,17045
50786,Guinea-Bissau,11.8037,-15.1804,2020-09-03,2205,GNB,2.0,202.0,11.0,34,1127
50787,United Kingdom,19.3133,-81.2546,2020-09-03,205,CYM,19.0,419.0,29.0,1,204
50788,Qatar,25.3548,51.1839,2020-09-03,119420,QAT,142.0,145.0,,201,116313
50789,Chile,-35.6751,-71.543,2020-09-03,416501,CHL,19.0,419.0,5.0,11422,389409
50790,West Bank and Gaza,31.9522,35.2332,2020-09-03,24471,PSE,142.0,145.0,,167,16095
50791,Diamond Princess,0.0,0.0,2020-09-03,712,,,,,13,651
50792,Thailand,15.870032,100.992541,2020-09-03,3431,THA,142.0,35.0,,58,3277
50793,Netherlands,18.0425,-63.0548,2020-09-03,504,SXM,19.0,419.0,29.0,19,302
50794,Algeria,28.0339,1.6596,2020-09-03,45469,DZA,2.0,15.0,,1529,32006
50795,Haiti,18.9712,-72.2852,2020-09-03,8301,HTI,19.0,419.0,29.0,210,5870
50796,Seychelles,-4.6796,55.492,2020-09-03,136,SYC,2.0,202.0,14.0,0,127
50797,Netherlands,12.5211,-69.9683,2020-09-03,2292,ABW,19.0,419.0,29.0,13,1031
50798,Australia,-27.4698,153.0251,2020-09-03,1128,AUS,9.0,53.0,,6,1088
50799,Slovenia,46.1512,14.9955,2020-09-03,3032,SVN,150.0,39.0,,134,2402
50800,Nepal,28.1667,84.25,2020-09-03,42877,NPL,142.0,34.0,,257,24207
50801,Costa Rica,9.7489,-83.7534,2020-09-03,44458,CRI,19.0,419.0,13.0,460,17855
50802,Guyana,4.860416000000002,-58.93018000000001,2020-09-03,1401,GUY,19.0,419.0,5.0,44,805
50803,China,26.8154,106.8748,2020-09-03,147,CHN,142.0,30.0,,2,145
50804,Central African Republic,6.6111,20.9394,2020-09-03,4729,CAF,2.0,202.0,17.0,62,1807
50805,China,35.1917,108.8701,2020-09-03,373,CHN,142.0,30.0,,3,360
50806,Equatorial Guinea,1.6508,10.2679,2020-09-03,4965,GNQ,2.0,202.0,17.0,83,4390
50807,Australia,-33.8688,151.2093,2020-09-03,4099,AUS,9.0,53.0,,52,2994
50808,United Kingdom,18.4207,-64.64,2020-09-03,47,VGB,19.0,419.0,29.0,1,8
50809,United Kingdom,49.3723,-2.3644,2020-09-03,631,,150.0,154.0,,48,575
50810,France,-21.1151,55.5364,2020-09-03,1912,REU,2.0,202.0,14.0,10,880
50811,Namibia,-22.9576,18.4904,2020-09-03,8082,NAM,2.0,202.0,18.0,86,3483
50812,Niger,17.607789,8.081666,2020-09-03,1177,NER,2.0,202.0,11.0,69,1091
50813,Iceland,64.9631,-19.0208,2020-09-03,2128,ISL,150.0,154.0,,10,2023
50814,Tanzania,-6.369028,34.888822,2020-09-03,509,TZA,2.0,202.0,14.0,21,183
50815,Netherlands,52.1326,5.2913,2020-09-03,72464,NLD,150.0,155.0,,6235,0
50816,Hungary,47.1625,19.5033,2020-09-03,6923,HUN,150.0,151.0,,620,3930
50817,China,23.3417,113.4244,2020-09-03,1758,CHN,142.0,30.0,,8,1722
50818,Montenegro,42.708678000000006,19.37439,2020-09-03,5165,MNE,150.0,39.0,,104,4164
50819,Taiwan*,23.7,121.0,2020-09-03,489,TWN,142.0,30.0,,7,471
50820,Indonesia,-0.7893,113.9213,2020-09-03,184268,IDN,142.0,35.0,,7750,132055
50821,Denmark,61.8926,-6.9118,2020-09-03,412,FRO,150.0,154.0,,0,379
50822,Iran,32.427908,53.68804599999999,2020-09-03,380746,IRN,142.0,34.0,,21926,328595
50823,Nicaragua,12.865416,-85.207229,2020-09-03,4668,NIC,19.0,419.0,13.0,141,2913
50824,Australia,-35.4735,149.0124,2020-09-03,113,AUS,9.0,53.0,,3,110
50825,Saint Lucia,13.9094,-60.9789,2020-09-03,26,LCA,19.0,419.0,29.0,0,26
50826,Australia,-12.4634,130.8456,2020-09-03,33,AUS,9.0,53.0,,0,31
50827,Honduras,15.2,-86.2419,2020-09-03,63158,HND,19.0,419.0,13.0,1954,11618
50828,Dominica,15.415,-61.371,2020-09-03,20,DMA,19.0,419.0,29.0,0,18
50829,Rwanda,-1.9403,29.8739,2020-09-03,4255,RWA,2.0,202.0,14.0,18,2163
50830,China,37.5777,112.2922,2020-09-03,203,CHN,142.0,30.0,,0,201
50831,Australia,-34.9285,138.6007,2020-09-03,463,AUS,9.0,53.0,,4,459
50832,Argentina,-38.4161,-63.6167,2020-09-03,451198,ARG,19.0,419.0,5.0,9361,322461
50833,New Zealand,-40.9006,174.886,2020-09-03,1764,NZL,9.0,53.0,,22,1630
50834,United Kingdom,36.1408,-5.3536,2020-09-03,298,GIB,150.0,39.0,,0,246
50835,China,36.3427,118.1498,2020-09-03,831,CHN,142.0,30.0,,7,809
50836,Ghana,7.9465,-1.0232,2020-09-03,44713,GHA,2.0,202.0,11.0,280,43577
50837,South Africa,-30.5595,22.9375,2020-09-03,633015,ZAF,2.0,202.0,18.0,14563,554887
50838,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-09-03,61,VCT,19.0,419.0,29.0,0,57
50839,United Kingdom,-51.7963,-59.5236,2020-09-03,13,FLK,19.0,419.0,5.0,0,13
50840,France,18.0708,-63.0501,2020-09-03,239,MAF,19.0,419.0,29.0,6,79
50841,France,17.9,-62.8333,2020-09-03,18,BLM,19.0,419.0,29.0,0,13
50842,Croatia,45.1,15.2,2020-09-03,11094,HRV,150.0,39.0,,194,8266
50843,France,46.8852,-56.3159,2020-09-03,5,SPM,19.0,21.0,,0,4
50844,Andorra,42.5063,1.5218,2020-09-03,1199,AND,150.0,39.0,,53,909
50845,Holy See,41.9029,12.4534,2020-09-03,12,VAT,150.0,39.0,,0,12
50846,United Kingdom,21.69400000000001,-71.7979,2020-09-03,577,TCA,19.0,419.0,29.0,5,220
50847,Chad,15.4542,18.7322,2020-09-03,1018,TCD,2.0,202.0,17.0,77,908
50848,Angola,-11.2027,17.8739,2020-09-03,2805,AGO,2.0,202.0,17.0,113,1144
50849,Denmark,71.7069,-42.6043,2020-09-03,14,GRL,19.0,21.0,,0,14
50850,Zimbabwe,-19.015438,29.154857,2020-09-04,6837,ZWE,2.0,202.0,14.0,206,5345
50851,India,20.593684,78.96288,2020-09-04,4023179,IND,142.0,34.0,,69561,3107223
50852,Brunei,4.5353,114.7277,2020-09-04,145,BRN,142.0,35.0,,3,139
50853,Sierra Leone,8.460555000000001,-11.779889,2020-09-04,2041,SLE,2.0,202.0,11.0,71,1602
50854,Moldova,47.4116,28.3699,2020-09-04,38906,MDA,150.0,151.0,,1047,27017
50855,Australia,-31.9505,115.8605,2020-09-04,655,AUS,9.0,53.0,,9,644
50856,Bulgaria,42.7339,25.4858,2020-09-04,16954,BGR,150.0,151.0,,665,12046
50857,"Korea, South",35.90775700000001,127.766922,2020-09-04,21010,KOR,142.0,30.0,,333,16009
50858,China,35.7518,104.2861,2020-09-04,169,CHN,142.0,30.0,,2,167
50859,Bahrain,26.0275,50.55,2020-09-04,54095,BHR,142.0,145.0,,195,50323
50860,France,-21.1151,55.5364,2020-09-04,2002,REU,2.0,202.0,14.0,10,880
50861,Cambodia,11.55,104.9167,2020-09-04,274,KHM,142.0,35.0,,0,272
50862,El Salvador,13.7942,-88.8965,2020-09-04,26099,SLV,19.0,419.0,13.0,744,15347
50863,Poland,51.9194,19.1451,2020-09-04,69820,POL,150.0,151.0,,2100,49820
50864,Netherlands,12.1784,-68.2385,2020-09-04,18,BES,19.0,419.0,29.0,0,7
50865,China,43.6661,126.1923,2020-09-04,157,CHN,142.0,30.0,,2,155
50866,Angola,-11.2027,17.8739,2020-09-04,2876,AGO,2.0,202.0,17.0,115,1167
50867,Trinidad and Tobago,10.6918,-61.2225,2020-09-04,2040,TTO,19.0,419.0,29.0,31,707
50868,Belarus,53.7098,27.9534,2020-09-04,72485,BLR,150.0,151.0,,701,71510
50869,Mexico,23.6345,-102.5528,2020-09-04,623090,MEX,19.0,419.0,13.0,66851,514663
50870,France,-17.6797,149.4068,2020-09-04,694,PYF,9.0,61.0,,0,360
50871,China,26.8154,106.8748,2020-09-04,147,CHN,142.0,30.0,,2,145
50872,Nigeria,9.082,8.6753,2020-09-04,54743,NGA,2.0,202.0,11.0,1051,42816
50873,China,27.6104,111.7088,2020-09-04,1019,CHN,142.0,30.0,,4,1015
50874,Cuba,21.521757,-77.78116700000002,2020-09-04,4266,CUB,19.0,419.0,29.0,100,3487
50875,China,19.1959,109.7453,2020-09-04,171,CHN,142.0,30.0,,6,165
50876,Ecuador,-1.8312,-78.1834,2020-09-04,117175,ECU,19.0,419.0,5.0,6674,102200
50877,Cote d'Ivoire,7.54,-5.5471,2020-09-04,18269,CIV,2.0,202.0,11.0,119,17162
50878,Somalia,5.152149,46.199616,2020-09-04,3332,SOM,2.0,202.0,14.0,97,2696
50879,China,22.3,114.2,2020-09-04,4850,HKG,142.0,30.0,,94,4456
50880,China,37.8957,114.9042,2020-09-04,1276,CHN,142.0,30.0,,22,354
50881,United Kingdom,49.3723,-2.3644,2020-09-04,631,,150.0,154.0,,48,575
50882,Austria,47.5162,14.5501,2020-09-04,28729,AUT,150.0,155.0,,735,24513
50883,United Kingdom,21.69400000000001,-71.7979,2020-09-04,591,TCA,19.0,419.0,29.0,5,221
50884,China,22.1667,113.55,2020-09-04,46,MAC,142.0,30.0,,0,46
50885,Turkey,38.9637,35.2433,2020-09-04,276555,TUR,142.0,145.0,,6564,249108
50886,Holy See,41.9029,12.4534,2020-09-04,12,VAT,150.0,39.0,,0,12
50887,Dominica,15.415,-61.371,2020-09-04,20,DMA,19.0,419.0,29.0,0,18
50888,Venezuela,6.4238,-66.5897,2020-09-04,50973,VEN,19.0,419.0,5.0,412,41249
50889,Jordan,31.24,36.51,2020-09-04,2301,JOR,142.0,145.0,,16,1676
50890,Saint Kitts and Nevis,17.357822,-62.782998,2020-09-04,17,KNA,19.0,419.0,29.0,0,17
50891,France,18.0708,-63.0501,2020-09-04,239,MAF,19.0,419.0,29.0,6,79
50892,France,17.9,-62.8333,2020-09-04,18,BLM,19.0,419.0,29.0,0,13
50893,Eswatini,-26.5225,31.4659,2020-09-04,4780,SWZ,2.0,202.0,18.0,94,3844
50894,Burma,21.9162,95.956,2020-09-04,1171,MMR,142.0,35.0,,7,359
50895,Namibia,-22.9576,18.4904,2020-09-04,8323,NAM,2.0,202.0,18.0,87,3611
50896,France,46.8852,-56.3159,2020-09-04,5,SPM,19.0,21.0,,0,5
50897,Netherlands,52.1326,5.2913,2020-09-04,73208,NLD,150.0,155.0,,6237,0
50898,China,30.0572,107.874,2020-09-04,583,CHN,142.0,30.0,,6,577
50899,US,40.0,-100.0,2020-09-04,6200518,USA,19.0,21.0,,187755,2283454
50900,Zambia,-13.133897,27.849332,2020-09-04,12639,ZMB,2.0,202.0,14.0,292,11572
50901,Bangladesh,23.685,90.3563,2020-09-04,321615,BGD,142.0,34.0,,4412,216191
50902,Kosovo,42.602636,20.902977,2020-09-04,12683,RKS,150.0,39.0,,488,8788
50903,Australia,-35.4735,149.0124,2020-09-04,113,AUS,9.0,53.0,,3,110
50904,Honduras,15.2,-86.2419,2020-09-04,63798,HND,19.0,419.0,13.0,1984,12347
50905,Peru,-9.19,-75.0152,2020-09-04,670145,PER,19.0,419.0,5.0,29405,498523
50906,Maldives,3.2028,73.2207,2020-09-04,8361,MDV,142.0,34.0,,29,5642
50907,Afghanistan,33.93911,67.709953,2020-09-04,38304,AFG,142.0,34.0,,1409,29713
50908,Saint Lucia,13.9094,-60.9789,2020-09-04,26,LCA,19.0,419.0,29.0,0,26
50909,Indonesia,-0.7893,113.9213,2020-09-04,187537,IDN,142.0,35.0,,7832,134181
50910,Colombia,4.5709,-74.2973,2020-09-04,650063,COL,19.0,419.0,5.0,20888,498221
50911,Sudan,12.8628,30.2176,2020-09-04,13189,SDN,2.0,15.0,,823,6612
50912,MS Zaandam,0.0,0.0,2020-09-04,9,,,,,2,0
50913,China,29.1832,120.0934,2020-09-04,1278,CHN,142.0,30.0,,1,1268
50914,Netherlands,12.5211,-69.9683,2020-09-04,2358,ABW,19.0,419.0,29.0,13,1119
50915,United Kingdom,19.3133,-81.2546,2020-09-04,205,CYM,19.0,419.0,29.0,1,204
50916,Sao Tome and Principe,0.1864,6.6131,2020-09-04,897,STP,2.0,202.0,17.0,15,859
50917,Haiti,18.9712,-72.2852,2020-09-04,8326,HTI,19.0,419.0,29.0,212,5870
50918,Thailand,15.870032,100.992541,2020-09-04,3431,THA,142.0,35.0,,58,3277
50919,Ethiopia,9.145,40.4897,2020-09-04,56516,ETH,2.0,202.0,14.0,880,20612
50920,Fiji,-17.7134,178.065,2020-09-04,29,FJI,9.0,54.0,,2,23
50921,Qatar,25.3548,51.1839,2020-09-04,119637,QAT,142.0,145.0,,201,116538
50922,Japan,36.204824,138.252924,2020-09-04,70866,JPN,142.0,30.0,,1352,60093
50923,Togo,8.6195,0.8248,2020-09-04,1457,TGO,2.0,202.0,11.0,31,1079
50924,Kyrgyzstan,41.20438,74.766098,2020-09-04,44199,KGZ,142.0,143.0,,1060,39389
50925,China,37.2692,106.1655,2020-09-04,75,CHN,142.0,30.0,,0,75
50926,Pakistan,30.3753,69.3451,2020-09-04,298025,PAK,142.0,34.0,,6340,282553
50927,Chile,-35.6751,-71.543,2020-09-04,418469,CHL,19.0,419.0,5.0,11494,391248
50928,Kazakhstan,48.0196,66.9237,2020-09-04,106225,KAZ,142.0,143.0,,1588,98585
50929,China,30.9756,112.2707,2020-09-04,68139,CHN,142.0,30.0,,4512,63627
50930,Djibouti,11.8251,42.5903,2020-09-04,5387,DJI,2.0,202.0,14.0,60,5327
50931,Norway,60.472,8.4689,2020-09-04,11231,NOR,150.0,154.0,,264,9348
50932,Denmark,71.7069,-42.6043,2020-09-04,14,GRL,19.0,21.0,,0,14
50933,United Kingdom,55.3781,-3.4360000000000004,2020-09-04,342351,GBR,150.0,154.0,,41537,0
50934,Cyprus,35.1264,33.4299,2020-09-04,1502,CYP,142.0,145.0,,21,1139
50935,China,35.1917,108.8701,2020-09-04,374,CHN,142.0,30.0,,3,360
50936,China,23.8298,108.7881,2020-09-04,257,CHN,142.0,30.0,,2,253
50937,Antigua and Barbuda,17.0608,-61.7964,2020-09-04,95,ATG,19.0,419.0,29.0,3,91
50938,Burkina Faso,12.2383,-1.5616,2020-09-04,1408,BFA,2.0,202.0,11.0,55,1098
50939,Mali,17.570692,-3.996166000000001,2020-09-04,2814,MLI,2.0,202.0,11.0,126,2220
50940,Barbados,13.1939,-59.5432,2020-09-04,178,BRB,19.0,419.0,29.0,7,153
50941,Taiwan*,23.7,121.0,2020-09-04,490,TWN,142.0,30.0,,7,471
50942,Australia,-33.8688,151.2093,2020-09-04,4104,AUS,9.0,53.0,,52,2994
50943,Uruguay,-32.5228,-55.7658,2020-09-04,1653,URY,19.0,419.0,5.0,45,1446
50944,Malawi,-13.2543,34.3015,2020-09-04,5608,MWI,2.0,202.0,14.0,175,3533
50945,Argentina,-38.4161,-63.6167,2020-09-04,461882,ARG,19.0,419.0,5.0,9623,331621
50946,Uzbekistan,41.377491,64.585262,2020-09-04,42998,UZB,142.0,143.0,,338,40392
50947,China,41.1129,85.2401,2020-09-04,902,CHN,142.0,30.0,,3,885
50948,China,35.7452,95.9956,2020-09-04,18,CHN,142.0,30.0,,0,18
50949,Suriname,3.9193,-56.0278,2020-09-04,4252,SUR,19.0,419.0,5.0,75,3366
50950,Singapore,1.2833,103.8333,2020-09-04,56948,SGP,142.0,35.0,,27,56174
50951,Romania,45.9432,24.9668,2020-09-04,92595,ROU,150.0,151.0,,3812,39626
50952,Greece,39.0742,21.8243,2020-09-04,11200,GRC,150.0,39.0,,279,1347
50953,Guinea,9.9456,-9.6966,2020-09-04,9649,GIN,2.0,202.0,11.0,61,8832
50954,Bosnia and Herzegovina,43.9159,17.6791,2020-09-04,21142,BIH,150.0,39.0,,639,14476
50955,Sweden,60.128161,18.643501,2020-09-04,84985,SWE,150.0,154.0,,5835,0
50956,United Kingdom,18.4207,-64.64,2020-09-04,63,VGB,19.0,419.0,29.0,1,10
50957,Albania,41.1533,20.1683,2020-09-04,9967,ALB,150.0,39.0,,306,5882
50958,Slovakia,48.669,19.699,2020-09-04,4300,SVK,150.0,151.0,,37,2693
50959,China,41.2956,122.6085,2020-09-04,263,CHN,142.0,30.0,,2,259
50960,Australia,-42.8821,147.3272,2020-09-04,231,AUS,9.0,53.0,,13,218
50961,China,32.9711,119.455,2020-09-04,665,CHN,142.0,30.0,,0,661
50962,Italy,41.87194,12.56738,2020-09-04,274644,ITA,150.0,39.0,,35518,209027
50963,Australia,-27.4698,153.0251,2020-09-04,1129,AUS,9.0,53.0,,6,1089
50964,Botswana,-22.3285,24.6849,2020-09-04,2002,BWA,2.0,202.0,18.0,8,493
50965,Panama,8.538,-80.7821,2020-09-04,95596,PAN,19.0,419.0,13.0,2063,68742
50966,Central African Republic,6.6111,20.9394,2020-09-04,4729,CAF,2.0,202.0,17.0,62,1818
50967,Equatorial Guinea,1.6508,10.2679,2020-09-04,4972,GNQ,2.0,202.0,17.0,83,4413
50968,Comoros,-11.6455,43.3333,2020-09-04,448,COM,2.0,202.0,14.0,7,410
50969,Dominican Republic,18.7357,-70.1627,2020-09-04,96629,DOM,19.0,419.0,29.0,1801,70871
50970,Tunisia,33.886917,9.537499,2020-09-04,4542,TUN,2.0,15.0,,87,1699
50971,Ireland,53.1424,-7.6921,2020-09-04,29303,IRL,150.0,154.0,,1777,23364
50972,San Marino,43.9424,12.4578,2020-09-04,735,SMR,150.0,39.0,,42,660
50973,Benin,9.3077,2.3158,2020-09-04,2194,BEN,2.0,202.0,11.0,40,1738
50974,Cabo Verde,16.5388,-23.0418,2020-09-04,4200,CPV,2.0,202.0,11.0,41,3562
50975,Liberia,6.4280550000000005,-9.429499,2020-09-04,1306,LBR,2.0,202.0,11.0,82,1163
50976,Morocco,31.7917,-7.0926,2020-09-04,68605,MAR,2.0,15.0,,1292,52483
50977,Gambia,13.4432,-15.3101,2020-09-04,3120,GMB,2.0,202.0,11.0,99,1295
50978,Congo (Kinshasa),-4.0383,21.7587,2020-09-04,10149,COD,2.0,202.0,17.0,259,9367
50979,North Macedonia,41.6086,21.7453,2020-09-04,14871,MKD,150.0,39.0,,609,12054
50980,Papua New Guinea,-6.314993,143.95555,2020-09-04,479,PNG,9.0,54.0,,5,232
50981,Montenegro,42.708678000000006,19.37439,2020-09-04,5275,MNE,150.0,39.0,,106,4203
50982,New Zealand,-40.9006,174.886,2020-09-04,1767,NZL,9.0,53.0,,24,1631
50983,Liechtenstein,47.14,9.55,2020-09-04,107,LIE,150.0,155.0,,1,97
50984,China,36.3427,118.1498,2020-09-04,831,CHN,142.0,30.0,,7,809
50985,United Kingdom,54.2361,-4.5481,2020-09-04,336,IMN,150.0,154.0,,24,312
50986,Tajikistan,38.861,71.2761,2020-09-04,8724,TJK,142.0,143.0,,69,7515
50987,Portugal,39.3999,-8.2245,2020-09-04,59457,PRT,150.0,39.0,,1833,42576
50988,Bolivia,-16.2902,-63.5887,2020-09-04,119580,BOL,19.0,419.0,5.0,5343,67844
50989,Libya,26.3351,17.228331,2020-09-04,16445,LBY,2.0,15.0,,262,1910
50990,China,37.5777,112.2922,2020-09-04,203,CHN,142.0,30.0,,0,201
50991,Azerbaijan,40.1431,47.5769,2020-09-04,37031,AZE,142.0,145.0,,543,34419
50992,Rwanda,-1.9403,29.8739,2020-09-04,4304,RWA,2.0,202.0,14.0,18,2191
50993,Guatemala,15.7835,-90.2308,2020-09-04,77040,GTM,19.0,419.0,13.0,2825,65029
50994,Australia,-34.9285,138.6007,2020-09-04,463,AUS,9.0,53.0,,4,459
50995,France,46.2276,2.2137,2020-09-04,329512,FRA,150.0,155.0,,30576,74377
50996,Western Sahara,24.2155,-12.8858,2020-09-04,10,ESH,2.0,15.0,,1,8
50997,China,23.3417,113.4244,2020-09-04,1760,CHN,142.0,30.0,,8,1723
50998,Ukraine,48.3794,31.1656,2020-09-04,134069,UKR,150.0,151.0,,2812,62828
50999,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-09-04,61,VCT,19.0,419.0,29.0,0,57
51000,United Kingdom,-51.7963,-59.5236,2020-09-04,13,FLK,19.0,419.0,5.0,0,13
51001,China,31.8257,117.2264,2020-09-04,991,CHN,142.0,30.0,,6,985
51002,Lithuania,55.1694,23.8813,2020-09-04,3004,LTU,150.0,154.0,,86,1920
51003,Denmark,56.2639,9.5018,2020-09-04,17547,DNK,150.0,154.0,,627,15586
51004,United Kingdom,18.2206,-63.0686,2020-09-04,3,AIA,19.0,419.0,29.0,0,3
51005,China,44.0935,113.9448,2020-09-04,261,CHN,142.0,30.0,,1,259
51006,Chad,15.4542,18.7322,2020-09-04,1023,TCD,2.0,202.0,17.0,77,914
51007,China,26.0789,117.9874,2020-09-04,385,CHN,142.0,30.0,,1,370
51008,Denmark,61.8926,-6.9118,2020-09-04,413,FRO,150.0,154.0,,0,379
51009,Bhutan,27.5142,90.4336,2020-09-04,228,BTN,142.0,34.0,,0,150
51010,United Kingdom,36.1408,-5.3536,2020-09-04,305,GIB,150.0,39.0,,0,248
51011,China,40.1824,116.4142,2020-09-04,935,CHN,142.0,30.0,,9,926
51012,Iceland,64.9631,-19.0208,2020-09-04,2135,ISL,150.0,154.0,,10,2029
51013,Sri Lanka,7.873054,80.77179699999998,2020-09-04,3115,LKA,142.0,34.0,,12,2907
51014,Slovenia,46.1512,14.9955,2020-09-04,3079,SVN,150.0,39.0,,134,2440
51015,Nepal,28.1667,84.25,2020-09-04,44236,NPL,142.0,34.0,,271,25561
51016,Armenia,40.0691,45.0382,2020-09-04,44461,ARM,142.0,145.0,,891,39257
51017,France,3.9339,-53.1258,2020-09-04,9276,GUF,19.0,419.0,5.0,62,8792
51018,Latvia,56.8796,24.6032,2020-09-04,1416,LVA,150.0,154.0,,35,1187
51019,Netherlands,12.1696,-68.99,2020-09-04,78,CUW,19.0,419.0,29.0,1,39
51020,Congo (Brazzaville),-0.228,15.8277,2020-09-04,4628,COG,2.0,202.0,17.0,102,1742
51021,Gabon,-0.8037,11.6094,2020-09-04,8601,GAB,2.0,202.0,17.0,53,7424
51022,Monaco,43.7333,7.4167,2020-09-04,147,MCO,150.0,155.0,,1,97
51023,China,27.614,115.7221,2020-09-04,935,CHN,142.0,30.0,,1,934
51024,Switzerland,46.8182,8.2275,2020-09-04,43532,CHE,150.0,155.0,,2013,36500
51025,China,30.6171,102.7103,2020-09-04,656,CHN,142.0,30.0,,3,634
51026,Senegal,14.4974,-14.4524,2020-09-04,13881,SEN,2.0,202.0,11.0,289,9723
51027,Luxembourg,49.8153,6.1296,2020-09-04,6854,LUX,150.0,155.0,,124,6126
51028,Mongolia,46.8625,103.8467,2020-09-04,310,MNG,142.0,30.0,,0,296
51029,Costa Rica,9.7489,-83.7534,2020-09-04,45680,CRI,19.0,419.0,13.0,469,18053
51030,Lebanon,33.8547,35.8623,2020-09-04,19490,LBN,142.0,145.0,,183,5592
51031,Diamond Princess,0.0,0.0,2020-09-04,712,,,,,13,651
51032,Hungary,47.1625,19.5033,2020-09-04,7382,HUN,150.0,151.0,,621,3944
51033,Andorra,42.5063,1.5218,2020-09-04,1215,AND,150.0,39.0,,53,928
51034,Estonia,58.5953,25.0136,2020-09-04,2456,EST,150.0,154.0,,64,2157
51035,Guyana,4.860416000000002,-58.93018000000001,2020-09-04,1401,GUY,19.0,419.0,5.0,44,805
51036,Mauritania,21.0079,-10.9408,2020-09-04,7126,MRT,2.0,202.0,11.0,160,6623
51037,Australia,-12.4634,130.8456,2020-09-04,33,AUS,9.0,53.0,,0,31
51038,Belgium,50.8333,4.469936,2020-09-04,87174,BEL,150.0,155.0,,9901,18534
51039,Burundi,-3.3731,29.9189,2020-09-04,451,BDI,2.0,202.0,14.0,1,357
51040,United Kingdom,32.3078,-64.7505,2020-09-04,175,BMU,19.0,21.0,,9,158
51041,Iran,32.427908,53.68804599999999,2020-09-04,382772,IRN,142.0,34.0,,22044,330308
